UNII,ndc,product_name,INGREDIENT_NAME_x,INGREDIENT_NAME_y,ROUTE,DOSAGE_FORM,CAS_NUMBER,POTENCY_AMOUNT,POTENCY_UNIT,MAXIMUM_DAILY_EXPOSURE,MAXIMUM_DAILY_EXPOSURE_UNIT,RECORD_UPDATED
O8232NY3SJ,10544-558,"Levofloxacin 500 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,10544-558,"Levofloxacin 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
0WZ8WG20P6,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
EX438O2MRT,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,10544-624,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
15FIX9V2JP,10544-906,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,10544-906,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,10544-906,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,10544-906,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,10544-906,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,12634-674,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,12634-674,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,12634-674,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,12634-674,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,12634-674,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,12634-675,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
451W47IQ8X,16571-150,LEVOFLOXACIN 5 mg in 1 mL TOPICAL SOLUTION/ DROPS,SODIUM CHLORIDE,SODIUM CHLORIDE,ORAL,TABLET,7647145.0,,,231.0,mg,
55X04QC32I,16571-150,LEVOFLOXACIN 5 mg in 1 mL TOPICAL SOLUTION/ DROPS,SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
QTT17582CB,16571-150,LEVOFLOXACIN 5 mg in 1 mL TOPICAL SOLUTION/ DROPS,HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
0VUT3PMY82,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (3 MPA.S),HYPROMELLOSE 2910 (3 MPA.S),ORAL,TABLET,9004653.0,,,379.0,mg,
0WZ8WG20P6,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
B697894SGQ,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EX438O2MRT,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
RFW2ET671P,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYDROXYPROPYL CELLULOSE,HYDROXYPROPYL CELLULOSE (1600000 WAMW),ORAL,TABLET,9004642.0,,,230.0,mg,
XM0M87F357,16590-992,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERROSOFERRIC OXIDE,FERROSOFERRIC OXIDE,ORAL,TABLET,1317619.0,3.2,mg,,,
451W47IQ8X,17478-106,levofloxacin 5 mg in 1 mL OPHTHALMIC SOLUTION,sodium chloride,SODIUM CHLORIDE,ORAL,TABLET,7647145.0,,,231.0,mg,
55X04QC32I,17478-106,levofloxacin 5 mg in 1 mL OPHTHALMIC SOLUTION,sodium hydroxide,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
QTT17582CB,17478-106,levofloxacin 5 mg in 1 mL OPHTHALMIC SOLUTION,hydrochloric acid,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
55X04QC32I,17478-107,Levofloxacin 25 mg in 1 mL INTRAVENOUS INJECTION,Sodium Hydroxide,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
QTT17582CB,17478-107,Levofloxacin 25 mg in 1 mL INTRAVENOUS INJECTION,Hydrochloric Acid,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
55X04QC32I,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
6DC9Q167V3,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,PROPYLENE GLYCOL,PROPYLENE GLYCOL,ORAL,TABLET,57556.0,,,64.0,mg,
C151H8M554,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SUCROSE,SUCROSE,ORAL,TABLET,57501.0,,,4249.0,mg,
LKG8494WBH,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,BENZYL ALCOHOL,BENZYL ALCOHOL,ORAL,TABLET,100516.0,1.06,mg,,,
PDC6A3C0OX,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,GLYCERIN,GLYCERIN,ORAL,TABLET,56815.0,,,42.0,mg,
PQ6CK8PD0R,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,ASCORBIC ACID,ASCORBIC ACID,ORAL,TABLET,50817.0,,,80.0,mg,
QTT17582CB,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
SB8ZUX40TY,17856-0286,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SACCHARIN SODIUM,SACCHARIN SODIUM,ORAL,TABLET,6155573.0,,,43.0,mg,
0VUT3PMY82,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (3 MPA.S),HYPROMELLOSE 2910 (3 MPA.S),ORAL,TABLET,9004653.0,,,379.0,mg,
0WZ8WG20P6,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
B697894SGQ,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
M28OL1HH48,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
RFW2ET671P,21695-024,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYDROXYPROPYL CELLULOSE,HYDROXYPROPYL CELLULOSE (1600000 WAMW),ORAL,TABLET,9004642.0,,,230.0,mg,
0VUT3PMY82,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (3 MPA.S),HYPROMELLOSE 2910 (3 MPA.S),ORAL,TABLET,9004653.0,,,379.0,mg,
0WZ8WG20P6,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
B697894SGQ,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EX438O2MRT,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
RFW2ET671P,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYDROXYPROPYL CELLULOSE,HYDROXYPROPYL CELLULOSE (1600000 WAMW),ORAL,TABLET,9004642.0,,,230.0,mg,
XM0M87F357,21695-027,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERROSOFERRIC OXIDE,FERROSOFERRIC OXIDE,ORAL,TABLET,1317619.0,3.2,mg,,,
0VUT3PMY82,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (3 MPA.S),HYPROMELLOSE 2910 (3 MPA.S),ORAL,TABLET,9004653.0,,,379.0,mg,
0WZ8WG20P6,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
6OZP39ZG8H,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
B697894SGQ,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
M28OL1HH48,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
RFW2ET671P,21695-041,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYDROXYPROPYL CELLULOSE,HYDROXYPROPYL CELLULOSE (1600000 WAMW),ORAL,TABLET,9004642.0,,,230.0,mg,
15FIX9V2JP,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide red,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]",ferric oxide yellow,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,21695-464,"levofloxacin 500 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,21695-519,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",titanium dioxide,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,21695-519,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,21695-519,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",polysorbate 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,21695-519,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]",magnesium stearate,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,21695-519,"levofloxacin 750 mg ORAL TABLET, FILM COATED [LEVAQUIN]","cellulose, microcrystalline",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
55X04QC32I,25021-132,"levofloxacin 5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",sodium hydroxide,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
IY9XDZ35W2,25021-132,"levofloxacin 5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",dextrose,DEXTROSE,ORAL,TABLET,,183.66,mg,,,
IY9XDZ35W2,25021-132,"levofloxacin 5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION","dextrose, unspecified form",DEXTROSE,ORAL,TABLET,,183.66,mg,,,
QTT17582CB,25021-132,"levofloxacin 5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",hydrochloric acid,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
15FIX9V2JP,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,31722-721,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
FZ989GH94E,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,31722-722,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,31722-723,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,33261-793,LEVOFLOXACIN 500 mg ORAL TABLET,TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,33261-793,LEVOFLOXACIN 500 mg ORAL TABLET,FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,33261-793,LEVOFLOXACIN 500 mg ORAL TABLET,HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
