Brand Name,Generic Name,Approval Date,Manufacturer,Drug Class
['Reef Kids SPF 30 Oxybenzone Free'],"OCTOCRYLENE, OCTISALATE, AND AVOBENZONE",20241101,"['Tropical Seas, Inc.']",N/A
['Oseltamivir Phosphate'],OSELTAMIVIR PHOSPHATE,20240515,"['Lannett Company, Inc.']",N/A
['Sleep Aid'],DOXYLAMINE SUCCINATE,20240426,"['United Natural Foods, Inc. dba UNFI']",N/A
N/A,N/A,20210804,N/A,N/A
N/A,N/A,20201218,N/A,N/A
['Petroleum'],WHITE PETROLATUM,20240712,['Strategic Sourcing Services LLC'],N/A
['Extra Strength Pain Relief'],ACETAMINOPHEN,20240613,['VALU MERCHANDISERS COMPANY'],N/A
N/A,N/A,20200629,N/A,N/A
['LAMIVUDINE and ZIDOVUDINE'],LAMIVUDINE AND ZIDOVUDINE,20230329,['Bryant Ranch Prepack'],N/A
['Vamousse Pro Total Lice Emergency Kit'],PEDICULICIDE,20241011,['Alliance Pharma Inc.'],N/A
N/A,N/A,20240510,N/A,N/A
N/A,N/A,20210126,N/A,N/A
N/A,N/A,20190912,N/A,N/A
N/A,N/A,20100526,N/A,N/A
N/A,N/A,20170112,N/A,N/A
['PredniSONE'],PREDNISONE,20230831,['A-S Medication Solutions'],N/A
['ATROPINE SULFATE'],ATROPINE SULFATE,20240128,"['HF Acquisition Co LLC, DBA HealthFirst']",N/A
N/A,N/A,20151104,N/A,N/A
N/A,N/A,20110428,N/A,N/A
['Atenolol'],ATENOLOL,20230713,"['NuCare Pharmaceuticals,Inc.']",N/A
N/A,N/A,20100521,N/A,N/A
['Potassium Chloride'],POTASSIUM CHLORIDE,20240618,"['Epic Pharma, LLC']",N/A
N/A,N/A,20100601,N/A,N/A
N/A,N/A,20181002,N/A,N/A
['OMEPRAZOLE'],OMEPRAZOLE,20230803,"['Golden State Medical Supply, Inc.']",N/A
['Gastrocrom'],CROMOLYN SODIUM,20240626,['Meda Pharmaceuticals Inc.'],N/A
['Duloxetine Delayed-Release'],DULOXETINE HYDROCHLORIDE,20240416,"['Golden State Medical Supply, Inc.']",N/A
['Prednisone'],PREDNISONE,20241009,['Bryant Ranch Prepack'],N/A
['tranexamic acid'],TRANEXAMIC ACID,20240315,"['Avenacy, Inc.']",N/A
N/A,N/A,20181129,N/A,N/A
['Doxorubicin Hydrochloride'],DOXORUBICIN HYDROCHLORIDE,20241111,['Pfizer Laboratories Div Pfizer Inc'],N/A
['Palonosetron Hydrochloride'],PALONOSETRON HYDROCHLORIDE,20240515,"['Avenacy, Inc.']",N/A
['Colgate Max Fresh Cool Mint'],SODIUM FLUORIDE,20191127,['Colgate-Palmolive Company'],N/A
['Ammonium Causticum'],AMMONIUM CAUSTICUM,20230713,"['Hahnemann Laboratories, INC.']",N/A
['Medline'],"MENTHOL, WHITE PETROLATUM, ZINC OXIDE",20240129,"['Medline Industries, LP']",N/A
['Ibuprofen Dye Free'],IBUPROFEN,20240511,['CVS Pharmacy'],N/A
['Iclevia'],LEVONORGESTREL AND ETHINYL ESTRADIOL,20240702,['Aurobindo Pharma Limited'],N/A
['Winter Bloom Scented Antibacterial Hand Wash'],BENZALKONIUM CHLORIDE,20200923,"['Ganzhou Olivee Cosmetic Co., Ltd.']",N/A
N/A,N/A,20210405,N/A,N/A
N/A,N/A,20150804,N/A,N/A
N/A,N/A,20200317,N/A,N/A
['Amitriptyline Hydrochloride'],AMITRIPTYLINE HYDROCHLORIDE,20240612,['A-S Medication Solutions'],N/A
['Ammonium Muriaticum'],AMMONIUM MURIATICUM,20230713,"['Hahnemann Laboratories, INC.']",N/A
N/A,N/A,20180928,N/A,N/A
['Ezetimibe and Simvastatin'],EZETIMIBE AND SIMVASTATIN,20240404,"['Actavis Pharma, Inc.']",N/A
['Ammonium Phosphoricum'],AMMONIUM PHOSPHORICUM,20230713,"['Hahnemann Laboratories, INC.']",N/A
N/A,N/A,20150527,N/A,N/A
['Childrens Delsym Cough Plus Cold Night Time'],"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE, AND PHENYLEPHRINE HYDROCHLORIDE",20230824,['RB Health (US) LLC'],N/A
N/A,N/A,20170808,N/A,N/A
N/A,N/A,20220615,N/A,N/A
['Mucus Relief Severe Congestion and Cough Maximum Strength'],"DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",20241023,"['Good Sense (Geiss, Destin & Dunn, Inc.)']",N/A
N/A,N/A,20211117,N/A,N/A
['Equate Dry Scalp 2 in 1 Dandruff Anti-Dandruff'],PYRITHIONE ZINC,20231214,"['Wal-Mart Stores, Inc.']",N/A
['Metronidazole'],METRONIDAZOLE,20230206,['A-S Medication Solutions'],N/A
['Pramipexole dihydrochloride'],PRAMIPEXOLE DIHYDROCHLORIDE,20210831,"[""Dr. Reddy's Laboratories Limited""]",N/A
N/A,N/A,20240909,N/A,N/A
N/A,N/A,20241028,N/A,N/A
['purelax'],POLYETHYLENE GLYCOL 3350,20230822,['CVS Pharmacy'],N/A
['care one ibuprofen'],IBUPROFEN,20240123,['American Sales Company'],N/A
N/A,N/A,20230426,N/A,N/A
N/A,N/A,20130228,N/A,N/A
['Leflunomide'],LEFLUNOMIDE,20231031,"['Chartwell RX, LLC']",N/A
['Lubiprostone'],LUBIPROSTONE,20221208,"[""Dr. Reddy's Laboratories Inc.""]",N/A
['Silicea Belladonna Special Order'],SILICEA BELLADONNA SPECIAL ORDER,20180501,['Uriel Pharmacy Inc.'],N/A
N/A,N/A,20141223,N/A,N/A
N/A,N/A,20190625,N/A,N/A
N/A,N/A,20230309,N/A,N/A
['Verapamil Hydrochloride'],VERAPAMIL HYDROCHLORIDE,20240522,['Bryant Ranch Prepack'],N/A
N/A,N/A,20181113,N/A,N/A
['insect bite relief 01'],MENTHOL,20240923,"['Cosmuses Cosmetics (Ningbo) Co., Ltd.']",N/A
N/A,N/A,20160608,N/A,N/A
['Ampicillin and Sulbactam'],AMPICILLIN SODIUM AND SULBACTAM SODIUM,20240521,['Meitheal Pharmaceuticals Inc.'],N/A
N/A,N/A,20181010,N/A,N/A
['Gelato Topical Anesthetic'],BENZOCAINE,20231207,"['Mycone Dental Supply Co., Inc DBA Keystone Industries and Deepak Products Inc']",N/A
N/A,N/A,20171122,N/A,N/A
N/A,N/A,20110622,N/A,N/A
['health and .beyond Triple Antibiotic'],"BACITRACIN ZINC, NEOMYCIN SULFATE, POLYMYXIN B SULFATE",20230714,['Nantong Health & Beyond Hygienic Products Inc.'],N/A
['Carpe Antiperspirant Underarm Christmas Tree Scent'],ALUMINUM SESQUICHLOROHYDRATE,20220601,"['Cosco International, Inc.']",N/A
N/A,N/A,20171128,N/A,N/A
['ziprasidone hydrochloride'],ZIPRASIDONE HYDROCHLORIDE,20230620,['NorthStar Rx LLC'],N/A
N/A,N/A,20170724,N/A,N/A
['JOSIE MARAN Intensive Daily Repair Body Butter -Vanilla and Shea'],COLLOIDAL OATMEAL 0.8%,20231219,"['Bentley Laboratories, LLC']",N/A
N/A,N/A,20230119,N/A,N/A
['Lidocaine'],LIDOCAINE,20230714,['Direct_Rx'],N/A
['Glipizide'],GLIPIZIDE,20240105,['Bryant Ranch Prepack'],N/A
"['PS-2261 Triple Antibiotic, 0.5g']","PS-2261 TRIPLE ANTIBIOTIC, 0.5G",20230714,['ProStat First Aid LLC'],N/A
N/A,N/A,20200813,N/A,N/A
['Isopropyl alcohol'],ISOPROPYL ALCOHOL,20240820,['AmerisourceBergen (Good Neighbor Pharmacy) 46122'],N/A
N/A,N/A,20130501,N/A,N/A
['Medline'],"WHITE PETROLATUM, ZINC OXIDE",20231229,"['Medline Industries, LP']",N/A
N/A,N/A,20130820,N/A,N/A
['Whitening'],MONOFLUOROPHOSPHATE,20231128,['Target'],N/A
N/A,N/A,20230714,N/A,N/A
['Bacitracin'],BACITRACIN,20241106,['A-S Medication Solutions'],N/A
N/A,N/A,20231012,N/A,N/A
"['PS-2896 Hydrocortisone Cream 1%, 0.9g']","PS-2896 HYDROCORTISONE CREAM 1%, 0.9G",20230714,['ProStat First Aid LLC'],N/A
N/A,N/A,20230714,N/A,N/A
['Oxygen'],OXYGEN,20241010,"['Arkansas Welding Supply, Inc.']",N/A
['Medline'],WHITE PETROLATUM,20230816,"['Medline Industries, LP']",N/A
N/A,N/A,20230714,N/A,N/A
N/A,N/A,20200602,N/A,N/A
N/A,N/A,20200430,N/A,N/A
['Clear Acne Spot Treatment'],ACNE SPOT TREATMENT,20240207,['Kamedis'],N/A
['Medline'],WHITE PETROLATUM,20230601,"['Medline Industries, LP']",N/A
N/A,N/A,20230714,N/A,N/A
['Gadobutrol'],GADOBUTROL,20230228,"['Fresenius Kabi USA, LLC']",N/A
['PS-2205 BZK Antiseptic Towelettes'],PS-2205 BZK ANTISEPTIC TOWELETTES,20230714,['ProStat First Aid LLC'],N/A
['Atropine sulfate'],ATROPINE SULFATE,20240122,"['HF Acquisition Co LLC, DBA HealthFirst']",N/A
N/A,N/A,20171116,N/A,N/A
N/A,N/A,20181224,N/A,N/A
N/A,N/A,20110413,N/A,N/A
['Clopidogrel'],CLOPIDOGREL BISULFATE,20240517,['Aurobindo Pharma Limited'],N/A
N/A,N/A,20110216,N/A,N/A
['Amoxicillin'],AMOXICILLIN,20240101,"['Northwind Pharmaceuticals, LLC']",N/A
['Ketorolac Tromethamine'],KETOROLAC TROMETHAMINE,20211227,['Aurobindo Pharma Limited'],N/A
['Entecavir'],ENTECAVIR,20191124,['Amneal Pharmaceuticals LLC'],N/A
N/A,N/A,20210120,N/A,N/A
['MAXALT'],RIZATRIPTAN BENZOATE,20220601,['Organon LLC'],N/A
N/A,N/A,20131223,N/A,N/A
N/A,N/A,20180301,N/A,N/A
['Tramadol Hydrochloride'],TRAMADOL HYDROCHLORIDE,20240202,"['Unichem Pharmaceuticals (USA), Inc.']",N/A
['Etodolac'],ETODOLAC,20240925,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20220406,N/A,N/A
N/A,N/A,20220331,N/A,N/A
['capecitabine'],CAPECITABINE,20221221,"[""Dr. Reddy's Laboratories Limited""]",N/A
['Trazodone Hydrochloride'],TRAZODONE HYDROCHLORIDE,20230830,['A-S Medication Solutions'],N/A
N/A,N/A,20161031,N/A,N/A
N/A,N/A,20220427,N/A,N/A
N/A,N/A,20171229,N/A,N/A
N/A,N/A,20180328,N/A,N/A
N/A,N/A,20140601,N/A,N/A
N/A,N/A,20120815,N/A,N/A
N/A,N/A,20201029,N/A,N/A
['Night Time Cough'],"DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",20240415,"['P & L Development, LLC']",N/A
['Silver Sulfadiazine'],SILVER SULFADIAZINE,20230315,['Bryant Ranch Prepack'],N/A
N/A,N/A,20100506,N/A,N/A
['Sevelamer Carbonate'],SEVELAMER CARBONATE,20230606,"[""DR. REDDY'S LABORATORIES LIMITED""]",N/A
N/A,N/A,20171126,N/A,N/A
N/A,N/A,20140515,N/A,N/A
N/A,N/A,20220920,N/A,N/A
N/A,N/A,20191127,N/A,N/A
['Ibuprofen'],IBUPROFEN,20240808,['Aurobindo Pharma Limited'],N/A
N/A,N/A,20170516,N/A,N/A
['Air'],AIR,20231018,"['SYOXSA, Inc.']",N/A
['bioPURE Shield'],BENZALKONIUM CHLORIDE,20241014,['Biopure Services Llc'],N/A
N/A,N/A,20180723,N/A,N/A
['Clear Slate'],ZINC PYRITHIONE,20231101,['Hims Inc'],N/A
N/A,N/A,20240925,N/A,N/A
N/A,N/A,20191127,N/A,N/A
['SIMVASTATIN'],SIMVASTATIN,20240219,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20230802,N/A,N/A
N/A,N/A,20170419,N/A,N/A
N/A,N/A,20210513,N/A,N/A
['diltiazem hydrochloride'],DILTIAZEM HYDROCHLORIDE,20231110,['Bryant Ranch Prepack'],N/A
N/A,N/A,20130301,N/A,N/A
['Aspercreme with Lidocaine Dry'],LIDOCAINE,20231024,"['Chattem, Inc.']",N/A
N/A,N/A,20201201,N/A,N/A
N/A,N/A,20191121,N/A,N/A
['Topcare Childrens Pain and Fever'],ACETAMINOPHEN,20240522,['Topco Associates LLC'],N/A
['pioglitazone'],PIOGLITAZONE,20230927,['Zydus Lifesciences Limited'],N/A
N/A,N/A,20140417,N/A,N/A
N/A,N/A,20130507,N/A,N/A
N/A,N/A,20151012,N/A,N/A
['Levothyroxine sodium'],LEVOTHYROXINE SODIUM,20230722,['A-S Medication Solutions'],N/A
N/A,N/A,20101218,N/A,N/A
N/A,N/A,20161118,N/A,N/A
N/A,N/A,20170323,N/A,N/A
['SULFAMYLON'],MAFENIDE ACETATE,20230703,"['Rising Pharma Holdings, Inc.']",N/A
N/A,N/A,20221229,N/A,N/A
N/A,N/A,20201112,N/A,N/A
['Indomethacin'],INDOMETHACIN,20240925,"['PD-Rx Pharmaceuticals, Inc.']",N/A
N/A,N/A,20180315,N/A,N/A
['Capsaicin 0.1 Percent'],CAPSAICIN,20221027,"['Alexso, Inc']",N/A
N/A,N/A,20240712,N/A,N/A
N/A,N/A,20211229,N/A,N/A
N/A,N/A,20200511,N/A,N/A
N/A,N/A,20210625,N/A,N/A
['Cortifoam'],HYDROCORTISONE ACETATE,20240515,['Meda Pharmaceuticals Inc.'],N/A
['Fluconazole'],FLUCONAZOLE,20230924,['A-S Medication Solutions'],N/A
['Vancomycin Hydrochloride'],VANCOMYCIN HYDROCHLORIDE,20220223,['Gland Pharma Limited'],N/A
N/A,N/A,20171207,N/A,N/A
N/A,N/A,20210303,N/A,N/A
N/A,N/A,20231006,N/A,N/A
['Hand Guard High Foaming Antiseptic Hand and Body Wash'],CHLOROXYLENOL,20181227,"['Wechem, Inc.']",N/A
N/A,N/A,20100414,N/A,N/A
N/A,N/A,20221220,N/A,N/A
['AZACITIDINE'],AZACITIDINE FOR,20240323,['Pilnova Pharma Inc'],N/A
['Lorazepam'],LORAZEPAM,20240626,"['Preferred Pharmaceuticals, Inc.']",N/A
N/A,N/A,20121129,N/A,N/A
N/A,N/A,20171107,N/A,N/A
['CORISIN ARTHRITIS PAIN RELIEF'],"CAPSAICIN, MENTHOL",20231105,"['Pure Source, LLC']",N/A
N/A,N/A,20170504,N/A,N/A
['Esomeprazole Magnesium'],ESOMEPRAZOLE MAGNESIUM,20240709,['Bryant Ranch Prepack'],N/A
N/A,N/A,20150227,N/A,N/A
['Ranolazine'],RANOLAZINE,20231020,['Viona Pharmaceuticals Inc'],N/A
N/A,N/A,20210930,N/A,N/A
N/A,N/A,20171118,N/A,N/A
['Witch Hazel'],WITCH HAZEL,20240923,"['Publix Super Markets, Inc']",N/A
['ZITUVIMET'],SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,20240705,['Zydus Lifesciences Limited'],N/A
['CHOLESTYRAMINE LIGHT'],CHOLESTYRAMINE LIGHT,20211215,"['EPIC PHARMA, LLC']",N/A
N/A,N/A,20171204,N/A,N/A
N/A,N/A,20210114,N/A,N/A
N/A,N/A,20150713,N/A,N/A
N/A,N/A,20101221,N/A,N/A
N/A,N/A,20210517,N/A,N/A
['Sodium Chloride'],SODIUM CHLORIDE,20201029,['ICU Medical Inc.'],N/A
N/A,N/A,20160119,N/A,N/A
N/A,N/A,20160203,N/A,N/A
N/A,N/A,20240913,N/A,N/A
['leader Ibuprofen'],IBUPROFEN,20210618,"['Cardinal Health 110, LLC. dba Leader']",N/A
['Sleep Aid'],DOXYLAMINE SUCCINATE,20240511,['ARMY AND AIR FORCE EXCHANGE SERVICE'],N/A
N/A,N/A,20180517,N/A,N/A
N/A,N/A,20170801,N/A,N/A
['1926 SINCE DERM ACTE 365 UV SCREEN SPF30'],"TITANIUM DIOXIDE, ZINC OXIDE",20230720,['LABORATOIRES DRUIDE INC'],N/A
['Amlodipine Besylate'],AMLODIPINE BESYLATE,20231203,['A-S Medication Solutions'],N/A
N/A,N/A,20240131,N/A,N/A
"['DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE']","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",20240207,['Bryant Ranch Prepack'],N/A
N/A,N/A,20180206,N/A,N/A
['Tinactin'],TOLNAFTATE,20230914,['Bayer HealthCare LLC.'],N/A
['Almay Smart Shade Skintone Matching Makeup'],TITANIUM DIOXIDE ZINC OXIDE,20191022,"['Almay, Inc.']",N/A
['Symmetry Foaming Hand Sanitizer-Fragrance Free with Aloe and Vitamin E'],ALCOHOL,20240710,"['Buckeye International, Inc.']",N/A
['Motion Sickness Relief'],DIMENHYDRINATE,20240508,"['Chain Drug Marketing Association, Inc.']",N/A
N/A,N/A,20210301,N/A,N/A
N/A,N/A,20220218,N/A,N/A
N/A,N/A,20210506,N/A,N/A
N/A,N/A,20211020,N/A,N/A
N/A,N/A,20110505,N/A,N/A
['levothyroxine sodium'],LEVOTHYROXINE SODIUM,20191101,['Proficient Rx LP'],N/A
['Lansoprazole'],LANSOPRAZOLE,20220415,['Xiromed LLC'],N/A
['Premier Value Chewable Antacid Assorted Fruit'],ANTACID TABLETS,20241025,"['Chain Drug Consortium, LLC']",N/A
N/A,N/A,20140127,N/A,N/A
['PRED FORTE'],PREDNISOLONE ACETATE,20240229,"['Allergan, Inc.']",N/A
['Zoledronic acid'],ZOLEDRONIC ACID,20230918,['Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.'],N/A
N/A,N/A,20171125,N/A,N/A
N/A,N/A,20150522,N/A,N/A
N/A,N/A,20220826,N/A,N/A
N/A,N/A,20200115,N/A,N/A
N/A,N/A,20200417,N/A,N/A
N/A,N/A,20140820,N/A,N/A
N/A,N/A,20190215,N/A,N/A
N/A,N/A,20170227,N/A,N/A
N/A,N/A,20161231,N/A,N/A
['Pseudoephedrine hydrochloride'],PSEUDOEPHEDRINE HYDROCHLORIDE,20210413,['The Kroger Company'],N/A
N/A,N/A,20181030,N/A,N/A
['Gas Relief Ultra Strength'],SIMETHICONE,20240626,['Walgreens'],N/A
['BOTANICAL SOOTHING SPF-30'],"OCTINOXATE, OCTISALATE, ZINC OXIDE",20230922,['CONTROL CORRECTIVE SKINCARE INC'],N/A
['Treatonic Tattoo Numbing Cream'],TATTOO NUMBING CREAM,20230717,"['Shenzhen Situya Trading Co., Ltd.']",N/A
['donepezil hydrochloride'],DONEPEZIL HYDROCHLORIDE,20221109,['Zydus Pharmaceuticals USA Inc.'],N/A
N/A,N/A,20181217,N/A,N/A
N/A,N/A,20170113,N/A,N/A
N/A,N/A,20141229,N/A,N/A
N/A,N/A,20181024,N/A,N/A
['Esomeprazole Magnesium'],ESOMEPRAZOLE MAGNESIUM,20240118,['A-S Medication Solutions'],N/A
['Justice Berry Scented Anti-bacterial Hand Sanitizer BFF'],ALCOHOL,20231026,"['Tween Brands, Inc.']",N/A
N/A,N/A,20110622,N/A,N/A
['Hydroxychloroquine Sulfate'],HYDROXYCHLOROQUINE SULFATE,20200413,"['Aphena Pharma Solutions - Tennessee, LLC']",N/A
N/A,N/A,20210617,N/A,N/A
N/A,N/A,20120503,N/A,N/A
['Equate Beauty Daily Moisturizer SPF-30 Sunscreen'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, AND OXYBENZONE",20220113,"['Walmart, Inc.']",N/A
N/A,N/A,20121011,N/A,N/A
N/A,N/A,20160806,N/A,N/A
['Tetracycline Hydrochloride'],TETRACYCLINE HYDROCHLORIDE,20240208,"['Breckenridge Pharmaceutical, Inc.']",N/A
N/A,N/A,20150225,N/A,N/A
N/A,N/A,20220117,N/A,N/A
N/A,N/A,20111115,N/A,N/A
['Eptifibatide'],EPTIFIBATIDE,20240104,['Eugia US LLC'],N/A
N/A,N/A,20120816,N/A,N/A
N/A,N/A,20210111,N/A,N/A
N/A,N/A,20190728,N/A,N/A
['Furadantin'],NITROFURANTOIN,20240328,['Casper Pharma LLC'],N/A
N/A,N/A,20171023,N/A,N/A
['Atorvastatin calcium'],ATORVASTATIN CALCIUM,20240709,['Bryant Ranch Prepack'],N/A
['cetirizine hydrochloride'],CETIRIZINE HYDROCHLORIDE TABLETS,20241023,['Strategic Sourcing Services LLC'],N/A
N/A,N/A,20150513,N/A,N/A
['Denta 5000 Plus'],SODIUM FLUORIDE,20241111,"['Rising Pharma Holdings, Inc.']",N/A
N/A,N/A,20190401,N/A,N/A
N/A,N/A,20180409,N/A,N/A
['ACETAMINOPHEN AND CODEINE PHOSPHATE'],ACETAMINOPHEN AND CODEINE PHOSPHATE,20230614,"['Northwind Pharmaceuticals, LLC']",N/A
['ACETAMINOPHEN AND CODEINE PHOSPHATE'],ACETAMINOPHEN AND CODEINE PHOSPHATE,20241009,['REMEDYREPACK INC.'],N/A
['Menthol'],OWELL NATURALS PAIN RELIEF CREAM,20230717,['Amish Origins LLC'],N/A
['Ondansetron Hydrochloride'],ONDANSETRON HYDROCHLORIDE,20230717,"[""ST. MARY'S MEDICAL PARK PHARMACY""]",N/A
N/A,N/A,20140204,N/A,N/A
N/A,N/A,20200420,N/A,N/A
['CYCLOBENZAPRINE HYDROCHLORIDE'],CYCLOBENZAPRINE HYDROCHLORIDE,20231107,"[""ST. MARY'S MEDICAL PARK PHARMACY""]",N/A
['Valsartan'],VALSARTAN,20230711,['Archis Pharma LLC'],N/A
N/A,N/A,20131127,N/A,N/A
['Lisinopril and Hydrochlorothiazide'],LISINOPRIL AND HYDROCHLOROTHIAZIDE TABLETS,20230629,"[""ST. MARY'S MEDICAL PARK PHARMACY""]",N/A
['Allopurinol'],ALLOPURINOL,20230630,"[""ST. MARY'S MEDICAL PARK PHARMACY""]",N/A
N/A,N/A,20171113,N/A,N/A
['doxycycline'],DOXYCYCLINE,20230717,"[""ST. MARY'S MEDICAL PARK PHARMACY""]",N/A
['Dukal Sterile Alcohol Prep Pad'],ISOPROPYL ALCOHOL,20240403,['Dukal LLC'],N/A
['MENTHOL COUGH SUPPRESSANT ORAL ANESTHETIC Cough Drops'],MENTHOL,20240626,['Medical Group Care LLC'],N/A
['Magsoothium CBD Body'],MENTHOL,20241022,"['Ubu/Elements, Inc.']",N/A
['Dollar General'],ISOPROPYL ALCOHOL,20230829,['Dollar General Corporation'],N/A
N/A,N/A,20230829,N/A,N/A
N/A,N/A,20221205,N/A,N/A
N/A,N/A,20111215,N/A,N/A
N/A,N/A,20201209,N/A,N/A
['Re-Lieved Lidocaine Patch'],LIDOCAINE PATCH 4%,20230717,['Transfer Technology'],N/A
['Re-Lieved Lidocaine Patch'],LIDOCAINE PATCH 4%,20230714,['Transfer Technology'],N/A
['Coffea Cruda'],COFFEA CRUDA,20211230,['OHM PHARMA INC.'],N/A
N/A,N/A,20210615,N/A,N/A
N/A,N/A,20100618,N/A,N/A
N/A,N/A,20150817,N/A,N/A
N/A,N/A,20230717,N/A,N/A
N/A,N/A,20230920,N/A,N/A
N/A,N/A,20140331,N/A,N/A
['AZSTARYS'],SERDEXMETHYLPHENIDATE AND DEXMETHYLPHENIDATE,20231018,"['Corium, LLC.']",N/A
['QUALITY CHOICE'],COUGH DROPS MENTHOL,20230717,"['Chain Drug Marketing Association, Inc.']",N/A
['Hair-X Hair Loss Relief'],"CADMIUM SULFATE, GRAPHITE, PHOSPHORIC ACID, SILICON DIOXIDE, SELENIUM, THALLIUM, USTILAGO MAYDIS",20181231,['Homeocare Laboratories'],N/A
N/A,N/A,20131209,N/A,N/A
['QUALITY CHOICE'],COUGH DROPS CHERRY,20230717,"['Chain Drug Marketing Association, Inc.']",N/A
['Ibuprofen'],IBUPROFEN,20230505,['Family Dollar (FAMILY WELLNESS)'],N/A
N/A,N/A,20171018,N/A,N/A
N/A,N/A,20200329,N/A,N/A
['QUALITY CHOICE'],COUGH DROPS VITAMIN C,20230717,"['Chain Drug Marketing Association, Inc.']",N/A
['TRAMADOL HYDROCHLORIDE'],TRAMADOL HYDROCHLORIDE,20221001,['Proficient Rx LP'],N/A
['Concentrated ibuprofen infants'],IBUPROFEN,20220111,"['Wal-Mart Stores, Inc.']",N/A
['UniShield TRIPLE ANTIBIOTIC'],"BACITRACIN ZINC, NEOMYCIN SULFATE, POLYMYXIN B SULFATE",20240302,['Unishield'],N/A
N/A,N/A,20220825,N/A,N/A
N/A,N/A,20230216,N/A,N/A
N/A,N/A,20131004,N/A,N/A
N/A,N/A,20111021,N/A,N/A
['Glimepiride'],GLIMEPIRIDE,20190213,"['Aphena Pharma Solutions - Tennessee, LLC']",N/A
N/A,N/A,20181103,N/A,N/A
['Trimethobenzamide Hydrochloride'],TRIMETHOBENZAMIDE HYDROCHLORIDE,20240404,['Bryant Ranch Prepack'],N/A
N/A,N/A,20181218,N/A,N/A
N/A,N/A,20120601,N/A,N/A
N/A,N/A,20181209,N/A,N/A
N/A,N/A,20200528,N/A,N/A
['Tamsulosin Hydrochloride'],TAMSULOSIN HYDROCHLORIDE,20240104,['A-S Medication Solutions'],N/A
['Biofreeze'],MENTHOL,20240201,['RB Health (US) LLC'],N/A
N/A,N/A,20170203,N/A,N/A
['Haloperidol'],HALOPERIDOL,20241007,['Lifestar Pharma LLC'],N/A
N/A,N/A,20101008,N/A,N/A
['Biofreeze Professional'],"MENTHOL, UNSPECIFIED FORM",20240201,['RB Health (US) LLC'],N/A
N/A,N/A,20210726,N/A,N/A
N/A,N/A,20130627,N/A,N/A
N/A,N/A,20120514,N/A,N/A
N/A,N/A,20170207,N/A,N/A
['up and up naproxen sodium'],NAPROXEN SODIUM,20220309,['Target Corporation'],N/A
N/A,N/A,20101111,N/A,N/A
N/A,N/A,20190222,N/A,N/A
['Oseltamivir Phosphate'],OSELTAMIVIR PHOSPHATE,20220922,"['Asclemed USA, Inc.']",N/A
['Toms of Maine for Men Charcoal Antiperspirant / Deodorant'],ALUMINUM CHLOROHYDRATE,20210512,"[""Tom's of Maine""]",N/A
N/A,N/A,20180404,N/A,N/A
N/A,N/A,20130513,N/A,N/A
N/A,N/A,20170731,N/A,N/A
N/A,N/A,20120702,N/A,N/A
['MediChoice Povidone-Iodine Prep Pad'],POVIDONE-IODINE,20231212,"['Owens & Minor Distribution, Inc.']",N/A
['Naltrexone Hydrochloride'],NALTREXONE HYDROCHLORIDE,20231215,['A-S Medication Solutions'],N/A
N/A,N/A,20201222,N/A,N/A
N/A,N/A,20181118,N/A,N/A
['ROPINIROLE HYDROCHLORIDE'],ROPINIROLE HYDROCHLORIDE,20241007,['Bryant Ranch Prepack'],N/A
N/A,N/A,20211004,N/A,N/A
['Extra Strength pain relief'],ACETAMINOPHEN,20240918,['Rite Aid Corporation'],N/A
['Ketoconazole'],KETOCONAZOLE,20240918,"['ANI Pharmaceuticals, Inc.']",N/A
['Fenofibrate'],FENOFIBRATE,20240429,['A-S Medication Solutions'],N/A
N/A,N/A,20180527,N/A,N/A
N/A,N/A,20210731,N/A,N/A
N/A,N/A,20170623,N/A,N/A
N/A,N/A,20111125,N/A,N/A
N/A,N/A,20180910,N/A,N/A
['Guaifenesin'],GUAIFENESIN,20240215,"[""SAM'S WEST INC""]",N/A
['ELAHERE'],MIRVETUXIMAB SORAVTANSINE,20241024,"['ImmunoGen, Inc.']",N/A
['Enulose'],LACTULOSE,20220601,"['Actavis Pharma, Inc.']",N/A
N/A,N/A,20230718,N/A,N/A
['Ursodiol'],URSODIOL,20230718,['AvKARE'],N/A
['Lupron Depot'],LEUPROLIDE ACETATE,20231027,['AbbVie Inc.'],N/A
['PRAVASTATIN SODIUM'],PRAVASTATIN SODIUM,20240404,['Bryant Ranch Prepack'],N/A
N/A,N/A,20220512,N/A,N/A
